time,measurement,value
2023-08-10 07:47:06.993294+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:07.204562+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:07.761122+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:08.069257+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:08.229000+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:08.382589+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:08.855397+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:09.006328+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:09.167284+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:09.323527+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:09.640005+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:09.910942+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:10.215787+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:10.427268+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:10.584676+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:10.801132+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:10.963824+00:00,dc_bus_voltage,0.0
